Store,DayOfWeek,Date,month,year,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2
580,4,9/3/2015,9,2015,1.0,1,0,0,170.0,2,2009,0
580,3,9/2/2015,9,2015,1.0,1,0,0,170.0,2,2009,0
580,2,9/1/2015,9,2015,1.0,1,0,0,170.0,2,2009,0
580,1,8/31/2015,8,2015,1.0,1,0,0,170.0,2,2009,0
580,7,8/30/2015,8,2015,0.0,0,0,0,170.0,2,2009,0
580,6,8/29/2015,8,2015,1.0,0,0,0,170.0,2,2009,0
580,5,8/28/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,4,8/27/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,3,8/26/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,2,8/25/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,1,8/24/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,7,8/23/2015,8,2015,0.0,0,0,0,170.0,2,2009,0
580,6,8/22/2015,8,2015,1.0,0,0,0,170.0,2,2009,0
580,5,8/21/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,4,8/20/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,3,8/19/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,2,8/18/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,1,8/17/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,7,8/16/2015,8,2015,0.0,0,0,0,170.0,2,2009,0
580,6,8/15/2015,8,2015,1.0,0,0,0,170.0,2,2009,0
580,5,8/14/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,4,8/13/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,3,8/12/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,2,8/11/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,1,8/10/2015,8,2015,1.0,0,0,1,170.0,2,2009,0
580,7,8/9/2015,8,2015,0.0,0,0,0,170.0,2,2009,0
580,6,8/8/2015,8,2015,1.0,0,0,0,170.0,2,2009,0
580,5,8/7/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,4,8/6/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,3,8/5/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,2,8/4/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,1,8/3/2015,8,2015,1.0,1,0,1,170.0,2,2009,0
580,7,8/2/2015,8,2015,0.0,0,0,0,170.0,2,2009,0
580,6,8/1/2015,8,2015,1.0,0,0,0,170.0,2,2009,0
581,4,9/17/2015,9,2015,1.0,1,0,0,7250.0,12,2013,0
581,3,9/16/2015,9,2015,1.0,1,0,0,7250.0,12,2013,0
581,2,9/15/2015,9,2015,1.0,1,0,0,7250.0,12,2013,0
581,1,9/14/2015,9,2015,1.0,1,0,0,7250.0,12,2013,0
581,7,9/13/2015,9,2015,0.0,0,0,0,7250.0,12,2013,0
581,6,9/12/2015,9,2015,1.0,0,0,0,7250.0,12,2013,0
581,5,9/11/2015,9,2015,1.0,0,0,0,7250.0,12,2013,0
581,4,9/10/2015,9,2015,1.0,0,0,0,7250.0,12,2013,0
581,3,9/9/2015,9,2015,1.0,0,0,0,7250.0,12,2013,0
581,2,9/8/2015,9,2015,1.0,0,0,0,7250.0,12,2013,0
581,1,9/7/2015,9,2015,1.0,0,0,0,7250.0,12,2013,0
581,7,9/6/2015,9,2015,0.0,0,0,0,7250.0,12,2013,0
581,6,9/5/2015,9,2015,1.0,0,0,0,7250.0,12,2013,0
581,5,9/4/2015,9,2015,1.0,1,0,1,7250.0,12,2013,0
581,4,9/3/2015,9,2015,1.0,1,0,1,7250.0,12,2013,0
581,3,9/2/2015,9,2015,1.0,1,0,1,7250.0,12,2013,0
581,2,9/1/2015,9,2015,1.0,1,0,1,7250.0,12,2013,0
581,1,8/31/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,7,8/30/2015,8,2015,0.0,0,0,0,7250.0,12,2013,0
581,6,8/29/2015,8,2015,1.0,0,0,0,7250.0,12,2013,0
581,5,8/28/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,4,8/27/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,3,8/26/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,2,8/25/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,1,8/24/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,7,8/23/2015,8,2015,0.0,0,0,0,7250.0,12,2013,0
581,6,8/22/2015,8,2015,1.0,0,0,0,7250.0,12,2013,0
581,5,8/21/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,4,8/20/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,3,8/19/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,2,8/18/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,1,8/17/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,7,8/16/2015,8,2015,0.0,0,0,0,7250.0,12,2013,0
581,6,8/15/2015,8,2015,1.0,0,0,0,7250.0,12,2013,0
581,5,8/14/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,4,8/13/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,3,8/12/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,2,8/11/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,1,8/10/2015,8,2015,1.0,0,0,1,7250.0,12,2013,0
581,7,8/9/2015,8,2015,0.0,0,0,0,7250.0,12,2013,0
581,6,8/8/2015,8,2015,1.0,0,0,0,7250.0,12,2013,0
581,5,8/7/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,4,8/6/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,3,8/5/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,2,8/4/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,1,8/3/2015,8,2015,1.0,1,0,1,7250.0,12,2013,0
581,7,8/2/2015,8,2015,0.0,0,0,0,7250.0,12,2013,0
581,6,8/1/2015,8,2015,1.0,0,0,0,7250.0,12,2013,0
582,4,9/17/2015,9,2015,1.0,1,0,0,120.0,9,2012,0
582,3,9/16/2015,9,2015,1.0,1,0,0,120.0,9,2012,0
582,2,9/15/2015,9,2015,1.0,1,0,0,120.0,9,2012,0
582,1,9/14/2015,9,2015,1.0,1,0,0,120.0,9,2012,0
582,7,9/13/2015,9,2015,0.0,0,0,0,120.0,9,2012,0
582,6,9/12/2015,9,2015,1.0,0,0,0,120.0,9,2012,0
582,5,9/11/2015,9,2015,1.0,0,0,0,120.0,9,2012,0
582,4,9/10/2015,9,2015,1.0,0,0,0,120.0,9,2012,0
582,3,9/9/2015,9,2015,1.0,0,0,0,120.0,9,2012,0
582,2,9/8/2015,9,2015,1.0,0,0,0,120.0,9,2012,0
582,1,9/7/2015,9,2015,1.0,0,0,0,120.0,9,2012,0
582,7,9/6/2015,9,2015,0.0,0,0,0,120.0,9,2012,0
582,6,9/5/2015,9,2015,1.0,0,0,0,120.0,9,2012,0
582,5,9/4/2015,9,2015,1.0,1,0,1,120.0,9,2012,0
582,4,9/3/2015,9,2015,1.0,1,0,1,120.0,9,2012,0
582,3,9/2/2015,9,2015,1.0,1,0,1,120.0,9,2012,0
582,2,9/1/2015,9,2015,1.0,1,0,1,120.0,9,2012,0
582,1,8/31/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,7,8/30/2015,8,2015,0.0,0,0,1,120.0,9,2012,0
582,6,8/29/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,5,8/28/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,4,8/27/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,3,8/26/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,2,8/25/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,1,8/24/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,7,8/23/2015,8,2015,0.0,0,0,1,120.0,9,2012,0
582,6,8/22/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,5,8/21/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,4,8/20/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,3,8/19/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,2,8/18/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,1,8/17/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,7,8/16/2015,8,2015,0.0,0,0,1,120.0,9,2012,0
582,6,8/15/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,5,8/14/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,4,8/13/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,3,8/12/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,2,8/11/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,1,8/10/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,7,8/9/2015,8,2015,0.0,0,0,1,120.0,9,2012,0
582,6,8/8/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
582,5,8/7/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,4,8/6/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,3,8/5/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,2,8/4/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,1,8/3/2015,8,2015,1.0,1,0,1,120.0,9,2012,0
582,7,8/2/2015,8,2015,0.0,0,0,1,120.0,9,2012,0
582,6,8/1/2015,8,2015,1.0,0,0,1,120.0,9,2012,0
584,4,9/17/2015,9,2015,1.0,1,0,0,1360.0,9,2012,1
584,3,9/16/2015,9,2015,1.0,1,0,0,1360.0,9,2012,1
584,2,9/15/2015,9,2015,1.0,1,0,0,1360.0,9,2012,1
584,1,9/14/2015,9,2015,1.0,1,0,0,1360.0,9,2012,1
584,7,9/13/2015,9,2015,0.0,0,0,0,1360.0,9,2012,1
584,6,9/12/2015,9,2015,1.0,0,0,0,1360.0,9,2012,1
584,5,9/11/2015,9,2015,1.0,0,0,0,1360.0,9,2012,1
584,4,9/10/2015,9,2015,1.0,0,0,0,1360.0,9,2012,1
584,3,9/9/2015,9,2015,1.0,0,0,0,1360.0,9,2012,1
584,2,9/8/2015,9,2015,1.0,0,0,0,1360.0,9,2012,1
584,1,9/7/2015,9,2015,1.0,0,0,0,1360.0,9,2012,1
584,7,9/6/2015,9,2015,0.0,0,0,0,1360.0,9,2012,1
584,6,9/5/2015,9,2015,1.0,0,0,0,1360.0,9,2012,1
584,5,9/4/2015,9,2015,1.0,1,0,1,1360.0,9,2012,1
584,4,9/3/2015,9,2015,1.0,1,0,1,1360.0,9,2012,1
584,3,9/2/2015,9,2015,1.0,1,0,1,1360.0,9,2012,1
584,2,9/1/2015,9,2015,1.0,1,0,1,1360.0,9,2012,1
584,1,8/31/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,7,8/30/2015,8,2015,0.0,0,0,1,1360.0,9,2012,1
584,6,8/29/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,5,8/28/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,4,8/27/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,3,8/26/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,2,8/25/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,1,8/24/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,7,8/23/2015,8,2015,0.0,0,0,1,1360.0,9,2012,1
584,6,8/22/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,5,8/21/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,4,8/20/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,3,8/19/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,2,8/18/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,1,8/17/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,7,8/16/2015,8,2015,0.0,0,0,1,1360.0,9,2012,1
584,6,8/15/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,5,8/14/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,4,8/13/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,3,8/12/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,2,8/11/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,1,8/10/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,7,8/9/2015,8,2015,0.0,0,0,1,1360.0,9,2012,1
584,6,8/8/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
584,5,8/7/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,4,8/6/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,3,8/5/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,2,8/4/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,1,8/3/2015,8,2015,1.0,1,0,1,1360.0,9,2012,1
584,7,8/2/2015,8,2015,0.0,0,0,1,1360.0,9,2012,1
584,6,8/1/2015,8,2015,1.0,0,0,1,1360.0,9,2012,1
585,4,9/17/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,3,9/16/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,2,9/15/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,1,9/14/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,7,9/13/2015,9,2015,0.0,0,0,0,440.0,4,2014,0
585,6,9/12/2015,9,2015,1.0,0,0,0,440.0,4,2014,0
585,5,9/11/2015,9,2015,1.0,0,0,0,440.0,4,2014,0
585,4,9/10/2015,9,2015,1.0,0,0,0,440.0,4,2014,0
585,3,9/9/2015,9,2015,1.0,0,0,0,440.0,4,2014,0
585,2,9/8/2015,9,2015,1.0,0,0,0,440.0,4,2014,0
585,1,9/7/2015,9,2015,1.0,0,0,0,440.0,4,2014,0
585,7,9/6/2015,9,2015,0.0,0,0,0,440.0,4,2014,0
585,6,9/5/2015,9,2015,1.0,0,0,0,440.0,4,2014,0
585,5,9/4/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,4,9/3/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,3,9/2/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,2,9/1/2015,9,2015,1.0,1,0,0,440.0,4,2014,0
585,1,8/31/2015,8,2015,1.0,1,0,0,440.0,4,2014,0
585,7,8/30/2015,8,2015,0.0,0,0,0,440.0,4,2014,0
585,6,8/29/2015,8,2015,1.0,0,0,0,440.0,4,2014,0
585,5,8/28/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,4,8/27/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,3,8/26/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,2,8/25/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,1,8/24/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,7,8/23/2015,8,2015,0.0,0,0,0,440.0,4,2014,0
585,6,8/22/2015,8,2015,1.0,0,0,0,440.0,4,2014,0
585,5,8/21/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,4,8/20/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,3,8/19/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,2,8/18/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,1,8/17/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,7,8/16/2015,8,2015,0.0,0,0,0,440.0,4,2014,0
585,6,8/15/2015,8,2015,1.0,0,0,0,440.0,4,2014,0
585,5,8/14/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,4,8/13/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,3,8/12/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,2,8/11/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,1,8/10/2015,8,2015,1.0,0,0,1,440.0,4,2014,0
585,7,8/9/2015,8,2015,0.0,0,0,0,440.0,4,2014,0
585,6,8/8/2015,8,2015,1.0,0,0,0,440.0,4,2014,0
585,5,8/7/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,4,8/6/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,3,8/5/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,2,8/4/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,1,8/3/2015,8,2015,1.0,1,0,1,440.0,4,2014,0
585,7,8/2/2015,8,2015,0.0,0,0,0,440.0,4,2014,0
585,6,8/1/2015,8,2015,1.0,0,0,0,440.0,4,2014,0
586,4,9/17/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,3,9/16/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,2,9/15/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,1,9/14/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,7,9/13/2015,9,2015,0.0,0,0,0,250.0,10,2008,0
586,6,9/12/2015,9,2015,1.0,0,0,0,250.0,10,2008,0
586,5,9/11/2015,9,2015,1.0,0,0,0,250.0,10,2008,0
586,4,9/10/2015,9,2015,1.0,0,0,0,250.0,10,2008,0
586,3,9/9/2015,9,2015,1.0,0,0,0,250.0,10,2008,0
586,2,9/8/2015,9,2015,1.0,0,0,0,250.0,10,2008,0
586,1,9/7/2015,9,2015,1.0,0,0,0,250.0,10,2008,0
586,7,9/6/2015,9,2015,0.0,0,0,0,250.0,10,2008,0
586,6,9/5/2015,9,2015,1.0,0,0,0,250.0,10,2008,0
586,5,9/4/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,4,9/3/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,3,9/2/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,2,9/1/2015,9,2015,1.0,1,0,0,250.0,10,2008,0
586,1,8/31/2015,8,2015,1.0,1,0,0,250.0,10,2008,0
586,7,8/30/2015,8,2015,0.0,0,0,0,250.0,10,2008,0
586,6,8/29/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,5,8/28/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,4,8/27/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,3,8/26/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,2,8/25/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,1,8/24/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,7,8/23/2015,8,2015,0.0,0,0,0,250.0,10,2008,0
586,6,8/22/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,5,8/21/2015,8,2015,1.0,1,0,0,250.0,10,2008,0
586,4,8/20/2015,8,2015,1.0,1,0,0,250.0,10,2008,0
586,3,8/19/2015,8,2015,1.0,1,0,0,250.0,10,2008,0
586,2,8/18/2015,8,2015,1.0,1,0,0,250.0,10,2008,0
586,1,8/17/2015,8,2015,1.0,1,0,0,250.0,10,2008,0
586,7,8/16/2015,8,2015,0.0,0,0,0,250.0,10,2008,0
586,6,8/15/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,5,8/14/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,4,8/13/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,3,8/12/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,2,8/11/2015,8,2015,1.0,0,0,1,250.0,10,2008,0
586,1,8/10/2015,8,2015,1.0,0,0,1,250.0,10,2008,0
586,7,8/9/2015,8,2015,0.0,0,0,0,250.0,10,2008,0
586,6,8/8/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
586,5,8/7/2015,8,2015,1.0,1,0,1,250.0,10,2008,0
586,4,8/6/2015,8,2015,1.0,1,0,1,250.0,10,2008,0
586,3,8/5/2015,8,2015,1.0,1,0,1,250.0,10,2008,0
586,2,8/4/2015,8,2015,1.0,1,0,1,250.0,10,2008,0
586,1,8/3/2015,8,2015,1.0,1,0,1,250.0,10,2008,0
586,7,8/2/2015,8,2015,0.0,0,0,0,250.0,10,2008,0
586,6,8/1/2015,8,2015,1.0,0,0,0,250.0,10,2008,0
587,4,9/17/2015,9,2015,1.0,1,0,0,330.0,9,2006,1
587,3,9/16/2015,9,2015,1.0,1,0,0,330.0,9,2006,1
587,2,9/15/2015,9,2015,1.0,1,0,0,330.0,9,2006,1
587,1,9/14/2015,9,2015,1.0,1,0,1,330.0,9,2006,1
587,7,9/13/2015,9,2015,0.0,0,0,0,330.0,9,2006,1
587,6,9/12/2015,9,2015,1.0,0,0,0,330.0,9,2006,1
587,5,9/11/2015,9,2015,1.0,0,0,1,330.0,9,2006,1
587,4,9/10/2015,9,2015,1.0,0,0,1,330.0,9,2006,1
587,3,9/9/2015,9,2015,1.0,0,0,1,330.0,9,2006,1
587,2,9/8/2015,9,2015,1.0,0,0,1,330.0,9,2006,1
587,1,9/7/2015,9,2015,1.0,0,0,1,330.0,9,2006,1
587,7,9/6/2015,9,2015,0.0,0,0,0,330.0,9,2006,1
587,6,9/5/2015,9,2015,1.0,0,0,0,330.0,9,2006,1
587,5,9/4/2015,9,2015,1.0,1,0,1,330.0,9,2006,1
587,4,9/3/2015,9,2015,1.0,1,0,1,330.0,9,2006,1
587,3,9/2/2015,9,2015,1.0,1,0,1,330.0,9,2006,1
587,2,9/1/2015,9,2015,1.0,1,0,1,330.0,9,2006,1
587,1,8/31/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,7,8/30/2015,8,2015,0.0,0,0,0,330.0,9,2006,1
587,6,8/29/2015,8,2015,1.0,0,0,0,330.0,9,2006,1
587,5,8/28/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,4,8/27/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,3,8/26/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,2,8/25/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,1,8/24/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,7,8/23/2015,8,2015,0.0,0,0,0,330.0,9,2006,1
587,6,8/22/2015,8,2015,1.0,0,0,0,330.0,9,2006,1
587,5,8/21/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,4,8/20/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,3,8/19/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,2,8/18/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,1,8/17/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,7,8/16/2015,8,2015,0.0,0,0,0,330.0,9,2006,1
587,6,8/15/2015,8,2015,0.0,0,a,0,330.0,9,2006,1
587,5,8/14/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,4,8/13/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,3,8/12/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,2,8/11/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,1,8/10/2015,8,2015,1.0,0,0,1,330.0,9,2006,1
587,7,8/9/2015,8,2015,0.0,0,0,0,330.0,9,2006,1
587,6,8/8/2015,8,2015,1.0,0,0,0,330.0,9,2006,1
587,5,8/7/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,4,8/6/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,3,8/5/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,2,8/4/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,1,8/3/2015,8,2015,1.0,1,0,1,330.0,9,2006,1
587,7,8/2/2015,8,2015,0.0,0,0,0,330.0,9,2006,1
587,6,8/1/2015,8,2015,1.0,0,0,0,330.0,9,2006,1
588,4,9/17/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,3,9/16/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,2,9/15/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,1,9/14/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,7,9/13/2015,9,2015,0.0,0,0,0,15720.0,3,2010,0
588,6,9/12/2015,9,2015,1.0,0,0,0,15720.0,3,2010,0
588,5,9/11/2015,9,2015,1.0,0,0,0,15720.0,3,2010,0
588,4,9/10/2015,9,2015,1.0,0,0,0,15720.0,3,2010,0
588,3,9/9/2015,9,2015,1.0,0,0,0,15720.0,3,2010,0
588,2,9/8/2015,9,2015,1.0,0,0,0,15720.0,3,2010,0
588,1,9/7/2015,9,2015,1.0,0,0,0,15720.0,3,2010,0
588,7,9/6/2015,9,2015,0.0,0,0,0,15720.0,3,2010,0
588,6,9/5/2015,9,2015,1.0,0,0,0,15720.0,3,2010,0
588,5,9/4/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,4,9/3/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,3,9/2/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,2,9/1/2015,9,2015,1.0,1,0,0,15720.0,3,2010,0
588,1,8/31/2015,8,2015,1.0,1,0,0,15720.0,3,2010,0
588,7,8/30/2015,8,2015,0.0,0,0,0,15720.0,3,2010,0
588,6,8/29/2015,8,2015,1.0,0,0,0,15720.0,3,2010,0
588,5,8/28/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,4,8/27/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,3,8/26/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,2,8/25/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,1,8/24/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,7,8/23/2015,8,2015,0.0,0,0,0,15720.0,3,2010,0
588,6,8/22/2015,8,2015,1.0,0,0,0,15720.0,3,2010,0
588,5,8/21/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,4,8/20/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,3,8/19/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,2,8/18/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,1,8/17/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,7,8/16/2015,8,2015,0.0,0,0,0,15720.0,3,2010,0
588,6,8/15/2015,8,2015,1.0,0,0,0,15720.0,3,2010,0
588,5,8/14/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,4,8/13/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,3,8/12/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,2,8/11/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,1,8/10/2015,8,2015,1.0,0,0,1,15720.0,3,2010,0
588,7,8/9/2015,8,2015,0.0,0,0,0,15720.0,3,2010,0
588,6,8/8/2015,8,2015,1.0,0,0,0,15720.0,3,2010,0
588,5,8/7/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,4,8/6/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,3,8/5/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,2,8/4/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,1,8/3/2015,8,2015,1.0,1,0,1,15720.0,3,2010,0
588,7,8/2/2015,8,2015,0.0,0,0,0,15720.0,3,2010,0
588,6,8/1/2015,8,2015,1.0,0,0,0,15720.0,3,2010,0
589,4,9/17/2015,9,2015,1.0,1,0,0,360.0,9,2012,1
589,3,9/16/2015,9,2015,1.0,1,0,0,360.0,9,2012,1
